mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5429057598114013,0.018130071467583463,0.06401963233947754,0.000538914795536738,10,0.5,1,600,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.6835791460422548,-0.8079164812186453,-0.5153133705293004,-0.42248345000807536,-0.8406236361873884,-0.6539832167971329,0.16262071415465396,2
0.28133211135864256,0.015058590227601113,0.04712104797363281,0.0005658041901415525,10,0.5,2,300,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.6620819108006188,-0.8194484693043117,-0.5502133133249716,-0.4132201895923816,-0.8801483454838978,-0.6650224457012363,0.17130131892496273,22
0.5693005561828614,0.022054867568421642,0.07323899269104003,0.007626167429356617,10,0.5,2,600,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.6770680379364179,-0.8152450778795188,-0.5239062704597969,-0.4164831748802258,-0.8581398054940227,-0.6581684733299964,0.1682004218382867,12
0.2926462173461914,0.016465424688261357,0.04462919235229492,0.00588407402137178,10,0.5,4,300,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",-0.710346423026265,-0.9488320748071241,-0.6225692537348937,-0.48513816029058,-0.9953096326290045,-0.7524391088975734,0.19372354475714312,40
0.5282622814178467,0.01275822686404562,0.06344118118286132,0.0008577685866886835,10,0.5,4,600,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.6992684897140797,-0.9480921388882149,-0.5990184664138145,-0.47316966874777777,-0.9878312897562486,-0.741476010704027,0.19871842784703242,37
0.28435397148132324,0.010575236987197452,0.05344080924987793,0.011852808911009562,10,1.0,1,300,"{'model__max_depth': 10, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.7030465841964622,-0.7879723288575199,-0.557496292080656,-0.48616033985381774,-0.8471731555816114,-0.6763697401140135,0.13612575888091943,36
0.5293413162231445,0.021176989993282085,0.0632565975189209,0.0005818207991371247,10,1.0,1,600,"{'model__max_depth': 10, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.7247361938216613,-0.7785653901368362,-0.5354552565658759,-0.4747037608871088,-0.8356867972737898,-0.6698294797370543,0.140340566659883,26
0.283453369140625,0.0016743568853191302,0.047442388534545896,0.0006338089551978281,10,1.0,2,300,"{'model__max_depth': 10, 'model__max_features': 1.0, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.6801604135547717,-0.7877667714839918,-0.5687369699206369,-0.48156453031976165,-0.8344875131868248,-0.6705432396931974,0.13174903446431574,28
0.5413442611694336,0.01868408456899371,0.06671648025512696,0.0065833236449482765,10,1.0,2,600,"{'model__max_depth': 10, 'model__max_features': 1.0, 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.7115395134422849,-0.7801000956598506,-0.5432838434420195,-0.4623459641126402,-0.8200231803105926,-0.6634585193934777,0.13807081152969486,17
0.2719308376312256,0.006809036355845403,0.04675712585449219,0.0004950350266209391,10,1.0,4,300,"{'model__max_depth': 10, 'model__max_features': 1.0, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",-0.7075535285210297,-0.9161737661777761,-0.6477393113921633,-0.5481100855050904,-0.9713025857352988,-0.7581758554662716,0.1607935452100827,46
0.5480404376983643,0.01984170781096137,0.0701265811920166,0.008501106546460099,10,1.0,4,600,"{'model__max_depth': 10, 'model__max_features': 1.0, 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.7153060530747444,-0.9162933022274634,-0.6364313077323964,-0.5221684962982902,-0.9731444211890803,-0.7526687161043949,0.1693635124463963,43
